"GRID_1","GRID_5","PS_AREA_CODE","PS_AREA","PS_AREA_NUMBER"
"5250053","6250050","IRS06ST","9220060",4
"5250054","6250050","IRS06ST","9220060",4
"5250055","6250055","IRS06ST","9220060",4
"5250056","6250055","IRS06ST","9220060",4
"5250057","6250055","IRS06ST","9220060",4
"5250058","6250055","IRS06ST","9220060",4
"5250059","6250055","IRS06ST","9220060",4
"5250060","6250060","IRS06ST","9220060",4
"5250061","6250060","IRS06ST","9220060",4
"5250062","6250060","IRS06ST","9220060",4
"5250063","6250060","IRS06ST","9220060",4
"5250064","6250060","IRS06ST","9220060",4
"5250065","6250065","IRS06ST","9220060",4
"5250066","6250065","IRS06ST","9220060",4
"5250067","6250065","IRS06ST","9220060",4
"5250068","6250065","IRS06ST","9220060",4
"5250069","6250065","IRS06ST","9220060",4
"5250070","6250070","IRS06ST","9220060",4
"5250071","6250070","IRS06ST","9220060",4
"5250072","6250070","IRS06ST","9220060",4
"5250073","6250070","IRS06ST","9220060",4
"5250074","6250070","IRS06ST","9220060",4
"5250075","6250075","IRS06ST","9220060",4
"5250076","6250075","IRS06ST","9220060",4
"5250077","6250075","IRS06ST","9220060",4
"5250078","6250075","IRS06ST","9220060",4
"5250079","6250075","IRS06ST","9220060",4
"5250080","6250080","IRS06ST","9220060",4
"5250081","6250080","IRS06ST","9220060",4
"5250082","6250080","IRS06ST","9220060",4
"5250083","6250080","IRS06ST","9220060",4
"5250084","6250080","IRS06ST","9220060",4
"5250085","6250085","IRS06ST","9220060",4
"5250086","6250085","IRS06ST","9220060",4
"5250087","6250085","IRS06ST","9220060",4
"5250088","6250085","IRS06ST","9220060",4
"5250089","6250085","IRS06ST","9220060",4
"5250090","6250090","IRS06ST","9220060",4
"5250091","6250090","IRS06ST","9220060",4
"5250092","6250090","IRS06ST","9220060",4
"5250093","6250090","IRS06ST","9220060",4
"5250094","6250090","IRS06ST","9220060",4
"5250095","6250095","IRS06ST","9220060",4
"5250096","6250095","IRS06ST","9220060",4
"5250097","6250095","IRS06ST","9220060",4
"5250098","6250095","IRS06ST","9220060",4
"5250099","6250095","IRS06ST","9220060",4
"5250100","6250100","IRS06ST","9220060",4
"5250101","6250100","IRS06ST","9220060",4
"5250102","6250100","IRS06ST","9220060",4
"5250103","6250100","IRS06ST","9220060",4
"5250104","6250100","IRS06ST","9220060",4
"5250105","6250105","IRS06ST","9220060",4
"5250106","6250105","IRS06ST","9220060",4
"5250107","6250105","IRS06ST","9220060",4
"5250108","6250105","IRS06ST","9220060",4
"5250109","6250105","IRS06ST","9220060",4
"5250110","6250110","IRS06ST","9220060",4
"5250111","6250110","IRS06ST","9220060",4
"5250112","6250110","IRS06ST","9220060",4
"5250113","6250110","IRS06ST","9220060",4
"5250114","6250110","IRS06ST","9220060",4
"5250115","6250115","IRS06ST","9220060",4
"5250116","6250115","IRS06ST","9220060",4
"5250117","6250115","IRS06ST","9220060",4
"5250118","6250115","IRS06ST","9220060",4
"5250119","6250115","IRS06ST","9220060",4
"5250120","6250120","IRS06ST","9220060",4
"5250121","6250120","IRS06ST","9220060",4
"5250122","6250120","IRS06ST","9220060",4
"5250123","6250120","IRS06ST","9220060",4
"5250124","6250120","IRS06ST","9220060",4
"5250125","6250125","IRS06ST","9220060",4
"5250126","6250125","IRS06ST","9220060",4
"5250127","6250125","IRS06ST","9220060",4
"5250128","6250125","IRS06ST","9220060",4
"5250129","6250125","IRS06ST","9220060",4
"5250130","6250130","IRS06ST","9220060",4
"5250131","6250130","IRS06ST","9220060",4
"5250132","6250130","IRS06ST","9220060",4
"5250133","6250130","IRS06ST","9220060",4
"5250134","6250130","IRS06ST","9220060",4
"5250135","6250135","IRS06ST","9220060",4
"5250136","6250135","IRS06ST","9220060",4
"5250137","6250135","IRS06ST","9220060",4
"5250138","6250135","IRS06ST","9220060",4
"5250139","6250135","IRS06ST","9220060",4
"5250140","6250140","IRS06ST","9220060",4
"5250141","6250140","IRS06ST","9220060",4
"5250142","6250140","IRS06ST","9220060",4
"5250143","6250140","IRS06ST","9220060",4
"5250144","6250140","IRS06ST","9220060",4
"5250145","6250145","IRS06ST","9220060",4
"5250146","6250145","IRS06ST","9220060",4
"5250147","6250145","IRS06ST","9220060",4
"5250148","6250145","IRS06ST","9220060",4
"5250149","6250145","IRS06ST","9220060",4
"5251020","6250020","IRS06ST","9220060",4
"5251021","6250020","IRS06ST","9220060",4
"5251022","6250020","IRS06ST","9220060",4
"5251023","6250020","IRS06ST","9220060",4
"5251024","6250020","IRS06ST","9220060",4
"5251025","6250025","IRS06ST","9220060",4
"5251026","6250025","IRS06ST","9220060",4
"5251027","6250025","IRS06ST","9220060",4
"5251028","6250025","IRS06ST","9220060",4
"5251029","6250025","IRS06ST","9220060",4
"5251030","6250030","IRS06ST","9220060",4
"5251031","6250030","IRS06ST","9220060",4
"5251032","6250030","IRS06ST","9220060",4
"5251033","6250030","IRS06ST","9220060",4
"5251034","6250030","IRS06ST","9220060",4
"5251035","6250035","IRS06ST","9220060",4
"5251036","6250035","IRS06ST","9220060",4
"5251037","6250035","IRS06ST","9220060",4
"5251038","6250035","IRS06ST","9220060",4
"5251039","6250035","IRS06ST","9220060",4
"5251040","6250040","IRS06ST","9220060",4
"5251041","6250040","IRS06ST","9220060",4
"5251042","6250040","IRS06ST","9220060",4
"5251043","6250040","IRS06ST","9220060",4
"5251044","6250040","IRS06ST","9220060",4
"5251045","6250045","IRS06ST","9220060",4
"5251046","6250045","IRS06ST","9220060",4
"5251047","6250045","IRS06ST","9220060",4
"5251048","6250045","IRS06ST","9220060",4
"5251049","6250045","IRS06ST","9220060",4
"5251050","6250050","IRS06ST","9220060",4
"5251051","6250050","IRS06ST","9220060",4
"5251052","6250050","IRS06ST","9220060",4
"5251053","6250050","IRS06ST","9220060",4
"5251054","6250050","IRS06ST","9220060",4
"5251055","6250055","IRS06ST","9220060",4
"5251056","6250055","IRS06ST","9220060",4
"5251057","6250055","IRS06ST","9220060",4
"5251058","6250055","IRS06ST","9220060",4
"5251059","6250055","IRS06ST","9220060",4
"5251060","6250060","IRS06ST","9220060",4
"5251061","6250060","IRS06ST","9220060",4
"5251062","6250060","IRS06ST","9220060",4
"5251063","6250060","IRS06ST","9220060",4
"5251064","6250060","IRS06ST","9220060",4
"5251065","6250065","IRS06ST","9220060",4
"5251066","6250065","IRS06ST","9220060",4
"5251067","6250065","IRS06ST","9220060",4
"5251068","6250065","IRS06ST","9220060",4
"5251069","6250065","IRS06ST","9220060",4
"5251070","6250070","IRS06ST","9220060",4
"5251071","6250070","IRS06ST","9220060",4
"5251072","6250070","IRS06ST","9220060",4
"5251073","6250070","IRS06ST","9220060",4
"5251074","6250070","IRS06ST","9220060",4
"5251075","6250075","IRS06ST","9220060",4
"5251076","6250075","IRS06ST","9220060",4
"5251077","6250075","IRS06ST","9220060",4
"5251078","6250075","IRS06ST","9220060",4
"5251079","6250075","IRS06ST","9220060",4
"5251080","6250080","IRS06ST","9220060",4
"5251081","6250080","IRS06ST","9220060",4
"5251082","6250080","IRS06ST","9220060",4
"5251083","6250080","IRS06ST","9220060",4
"5251084","6250080","IRS06ST","9220060",4
"5251085","6250085","IRS06ST","9220060",4
"5251086","6250085","IRS06ST","9220060",4
"5251087","6250085","IRS06ST","9220060",4
"5251088","6250085","IRS06ST","9220060",4
"5251089","6250085","IRS06ST","9220060",4
"5251090","6250090","IRS06ST","9220060",4
"5251091","6250090","IRS06ST","9220060",4
"5251092","6250090","IRS06ST","9220060",4
"5251093","6250090","IRS06ST","9220060",4
"5251094","6250090","IRS06ST","9220060",4
"5251095","6250095","IRS06ST","9220060",4
"5251096","6250095","IRS06ST","9220060",4
"5251097","6250095","IRS06ST","9220060",4
"5251098","6250095","IRS06ST","9220060",4
"5251099","6250095","IRS06ST","9220060",4
"5251100","6250100","IRS06ST","9220060",4
"5251101","6250100","IRS06ST","9220060",4
"5251102","6250100","IRS06ST","9220060",4
"5251103","6250100","IRS06ST","9220060",4
"5251104","6250100","IRS06ST","9220060",4
"5251105","6250105","IRS06ST","9220060",4
"5251106","6250105","IRS06ST","9220060",4
"5251107","6250105","IRS06ST","9220060",4
"5251108","6250105","IRS06ST","9220060",4
"5251109","6250105","IRS06ST","9220060",4
"5251110","6250110","IRS06ST","9220060",4
"5251111","6250110","IRS06ST","9220060",4
"5251112","6250110","IRS06ST","9220060",4
"5251113","6250110","IRS06ST","9220060",4
"5251114","6250110","IRS06ST","9220060",4
"5251115","6250115","IRS06ST","9220060",4
"5251116","6250115","IRS06ST","9220060",4
"5251117","6250115","IRS06ST","9220060",4
"5251118","6250115","IRS06ST","9220060",4
"5251119","6250115","IRS06ST","9220060",4
"5251120","6250120","IRS06ST","9220060",4
"5251121","6250120","IRS06ST","9220060",4
"5251122","6250120","IRS06ST","9220060",4
"5251123","6250120","IRS06ST","9220060",4
"5251124","6250120","IRS06ST","9220060",4
"5251125","6250125","IRS06ST","9220060",4
"5251126","6250125","IRS06ST","9220060",4
"5251127","6250125","IRS06ST","9220060",4
"5251128","6250125","IRS06ST","9220060",4
"5251129","6250125","IRS06ST","9220060",4
"5251130","6250130","IRS06ST","9220060",4
"5251131","6250130","IRS06ST","9220060",4
"5251132","6250130","IRS06ST","9220060",4
"5251133","6250130","IRS06ST","9220060",4
"5251134","6250130","IRS06ST","9220060",4
"5251135","6250135","IRS06ST","9220060",4
"5251136","6250135","IRS06ST","9220060",4
"5251137","6250135","IRS06ST","9220060",4
"5251138","6250135","IRS06ST","9220060",4
"5251139","6250135","IRS06ST","9220060",4
"5251140","6250140","IRS06ST","9220060",4
"5251141","6250140","IRS06ST","9220060",4
"5251142","6250140","IRS06ST","9220060",4
"5251143","6250140","IRS06ST","9220060",4
"5251144","6250140","IRS06ST","9220060",4
"5251145","6250145","IRS06ST","9220060",4
"5251146","6250145","IRS06ST","9220060",4
"5251147","6250145","IRS06ST","9220060",4
"5251148","6250145","IRS06ST","9220060",4
"5251149","6250145","IRS06ST","9220060",4
"5252020","6250020","IRS06ST","9220060",4
"5252021","6250020","IRS06ST","9220060",4
"5252022","6250020","IRS06ST","9220060",4
"5252023","6250020","IRS06ST","9220060",4
"5252024","6250020","IRS06ST","9220060",4
"5252025","6250025","IRS06ST","9220060",4
"5252026","6250025","IRS06ST","9220060",4
"5252027","6250025","IRS06ST","9220060",4
"5252028","6250025","IRS06ST","9220060",4
"5252029","6250025","IRS06ST","9220060",4
"5252030","6250030","IRS06ST","9220060",4
"5252031","6250030","IRS06ST","9220060",4
"5252032","6250030","IRS06ST","9220060",4
"5252033","6250030","IRS06ST","9220060",4
"5252034","6250030","IRS06ST","9220060",4
"5252035","6250035","IRS06ST","9220060",4
"5252036","6250035","IRS06ST","9220060",4
"5252037","6250035","IRS06ST","9220060",4
"5252038","6250035","IRS06ST","9220060",4
"5252039","6250035","IRS06ST","9220060",4
"5252040","6250040","IRS06ST","9220060",4
"5252041","6250040","IRS06ST","9220060",4
"5252042","6250040","IRS06ST","9220060",4
"5252043","6250040","IRS06ST","9220060",4
"5252044","6250040","IRS06ST","9220060",4
"5252045","6250045","IRS06ST","9220060",4
"5252046","6250045","IRS06ST","9220060",4
"5252047","6250045","IRS06ST","9220060",4
"5252048","6250045","IRS06ST","9220060",4
"5252049","6250045","IRS06ST","9220060",4
"5252050","6250050","IRS06ST","9220060",4
"5252051","6250050","IRS06ST","9220060",4
"5252052","6250050","IRS06ST","9220060",4
"5252053","6250050","IRS06ST","9220060",4
"5252054","6250050","IRS06ST","9220060",4
"5252055","6250055","IRS06ST","9220060",4
"5252056","6250055","IRS06ST","9220060",4
"5252057","6250055","IRS06ST","9220060",4
"5252058","6250055","IRS06ST","9220060",4
"5252059","6250055","IRS06ST","9220060",4
"5252060","6250060","IRS06ST","9220060",4
"5252061","6250060","IRS06ST","9220060",4
"5252062","6250060","IRS06ST","9220060",4
"5252063","6250060","IRS06ST","9220060",4
"5252064","6250060","IRS06ST","9220060",4
"5252065","6250065","IRS06ST","9220060",4
"5252066","6250065","IRS06ST","9220060",4
"5252067","6250065","IRS06ST","9220060",4
"5252068","6250065","IRS06ST","9220060",4
"5252069","6250065","IRS06ST","9220060",4
"5252070","6250070","IRS06ST","9220060",4
"5252071","6250070","IRS06ST","9220060",4
"5252072","6250070","IRS06ST","9220060",4
"5252073","6250070","IRS06ST","9220060",4
"5252074","6250070","IRS06ST","9220060",4
"5252075","6250075","IRS06ST","9220060",4
"5252076","6250075","IRS06ST","9220060",4
"5252077","6250075","IRS06ST","9220060",4
"5252078","6250075","IRS06ST","9220060",4
"5252079","6250075","IRS06ST","9220060",4
"5252080","6250080","IRS06ST","9220060",4
"5252081","6250080","IRS06ST","9220060",4
"5252082","6250080","IRS06ST","9220060",4
"5252083","6250080","IRS06ST","9220060",4
"5252084","6250080","IRS06ST","9220060",4
"5252085","6250085","IRS06ST","9220060",4
"5252086","6250085","IRS06ST","9220060",4
"5252087","6250085","IRS06ST","9220060",4
"5252088","6250085","IRS06ST","9220060",4
"5252089","6250085","IRS06ST","9220060",4
"5252090","6250090","IRS06ST","9220060",4
"5252091","6250090","IRS06ST","9220060",4
"5252092","6250090","IRS06ST","9220060",4
"5252093","6250090","IRS06ST","9220060",4
"5252094","6250090","IRS06ST","9220060",4
"5252095","6250095","IRS06ST","9220060",4
"5252096","6250095","IRS06ST","9220060",4
"5252097","6250095","IRS06ST","9220060",4
"5252098","6250095","IRS06ST","9220060",4
"5252099","6250095","IRS06ST","9220060",4
"5252100","6250100","IRS06ST","9220060",4
"5252101","6250100","IRS06ST","9220060",4
"5252102","6250100","IRS06ST","9220060",4
"5252103","6250100","IRS06ST","9220060",4
"5252104","6250100","IRS06ST","9220060",4
"5252105","6250105","IRS06ST","9220060",4
"5252106","6250105","IRS06ST","9220060",4
"5252107","6250105","IRS06ST","9220060",4
"5252108","6250105","IRS06ST","9220060",4
"5252109","6250105","IRS06ST","9220060",4
"5252110","6250110","IRS06ST","9220060",4
"5252111","6250110","IRS06ST","9220060",4
"5252112","6250110","IRS06ST","9220060",4
"5252113","6250110","IRS06ST","9220060",4
"5252114","6250110","IRS06ST","9220060",4
"5252115","6250115","IRS06ST","9220060",4
"5252116","6250115","IRS06ST","9220060",4
"5252117","6250115","IRS06ST","9220060",4
"5252118","6250115","IRS06ST","9220060",4
"5252119","6250115","IRS06ST","9220060",4
"5252120","6250120","IRS06ST","9220060",4
"5252121","6250120","IRS06ST","9220060",4
"5252122","6250120","IRS06ST","9220060",4
"5252123","6250120","IRS06ST","9220060",4
"5252124","6250120","IRS06ST","9220060",4
"5252125","6250125","IRS06ST","9220060",4
"5252126","6250125","IRS06ST","9220060",4
"5252127","6250125","IRS06ST","9220060",4
"5252128","6250125","IRS06ST","9220060",4
"5252129","6250125","IRS06ST","9220060",4
"5252130","6250130","IRS06ST","9220060",4
"5252131","6250130","IRS06ST","9220060",4
"5252132","6250130","IRS06ST","9220060",4
"5252133","6250130","IRS06ST","9220060",4
"5252134","6250130","IRS06ST","9220060",4
"5252135","6250135","IRS06ST","9220060",4
"5252136","6250135","IRS06ST","9220060",4
"5252137","6250135","IRS06ST","9220060",4
"5252138","6250135","IRS06ST","9220060",4
"5252139","6250135","IRS06ST","9220060",4
"5252140","6250140","IRS06ST","9220060",4
"5252141","6250140","IRS06ST","9220060",4
"5252142","6250140","IRS06ST","9220060",4
"5252143","6250140","IRS06ST","9220060",4
"5252144","6250140","IRS06ST","9220060",4
"5252145","6250145","IRS06ST","9220060",4
"5252146","6250145","IRS06ST","9220060",4
"5252147","6250145","IRS06ST","9220060",4
"5252148","6250145","IRS06ST","9220060",4
"5252149","6250145","IRS06ST","9220060",4
"5253020","6250020","IRS06ST","9220060",4
"5253021","6250020","IRS06ST","9220060",4
"5253022","6250020","IRS06ST","9220060",4
"5253023","6250020","IRS06ST","9220060",4
"5253024","6250020","IRS06ST","9220060",4
"5253025","6250025","IRS06ST","9220060",4
"5253026","6250025","IRS06ST","9220060",4
"5253027","6250025","IRS06ST","9220060",4
"5253028","6250025","IRS06ST","9220060",4
"5253029","6250025","IRS06ST","9220060",4
"5253030","6250030","IRS06ST","9220060",4
"5253031","6250030","IRS06ST","9220060",4
"5253032","6250030","IRS06ST","9220060",4
"5253033","6250030","IRS06ST","9220060",4
"5253034","6250030","IRS06ST","9220060",4
"5253035","6250035","IRS06ST","9220060",4
"5253036","6250035","IRS06ST","9220060",4
"5253037","6250035","IRS06ST","9220060",4
"5253038","6250035","IRS06ST","9220060",4
"5253039","6250035","IRS06ST","9220060",4
"5253040","6250040","IRS06ST","9220060",4
"5253041","6250040","IRS06ST","9220060",4
"5253042","6250040","IRS06ST","9220060",4
"5253043","6250040","IRS06ST","9220060",4
"5253044","6250040","IRS06ST","9220060",4
"5253045","6250045","IRS06ST","9220060",4
"5253046","6250045","IRS06ST","9220060",4
"5253047","6250045","IRS06ST","9220060",4
"5253048","6250045","IRS06ST","9220060",4
"5253049","6250045","IRS06ST","9220060",4
"5253050","6250050","IRS06ST","9220060",4
"5253051","6250050","IRS06ST","9220060",4
"5253052","6250050","IRS06ST","9220060",4
"5253053","6250050","IRS06ST","9220060",4
"5253054","6250050","IRS06ST","9220060",4
"5253055","6250055","IRS06ST","9220060",4
"5253056","6250055","IRS06ST","9220060",4
"5253057","6250055","IRS06ST","9220060",4
"5253058","6250055","IRS06ST","9220060",4
"5253059","6250055","IRS06ST","9220060",4
"5253060","6250060","IRS06ST","9220060",4
"5253061","6250060","IRS06ST","9220060",4
"5253062","6250060","IRS06ST","9220060",4
"5253063","6250060","IRS06ST","9220060",4
"5253064","6250060","IRS06ST","9220060",4
"5253065","6250065","IRS06ST","9220060",4
"5253066","6250065","IRS06ST","9220060",4
"5253067","6250065","IRS06ST","9220060",4
"5253068","6250065","IRS06ST","9220060",4
"5253069","6250065","IRS06ST","9220060",4
"5253070","6250070","IRS06ST","9220060",4
"5253071","6250070","IRS06ST","9220060",4
"5253072","6250070","IRS06ST","9220060",4
"5253073","6250070","IRS06ST","9220060",4
"5253074","6250070","IRS06ST","9220060",4
"5253075","6250075","IRS06ST","9220060",4
"5253076","6250075","IRS06ST","9220060",4
"5253077","6250075","IRS06ST","9220060",4
"5253078","6250075","IRS06ST","9220060",4
"5253079","6250075","IRS06ST","9220060",4
"5253080","6250080","IRS06ST","9220060",4
"5253081","6250080","IRS06ST","9220060",4
"5253082","6250080","IRS06ST","9220060",4
"5253083","6250080","IRS06ST","9220060",4
"5253084","6250080","IRS06ST","9220060",4
"5253085","6250085","IRS06ST","9220060",4
"5253086","6250085","IRS06ST","9220060",4
"5253087","6250085","IRS06ST","9220060",4
"5253088","6250085","IRS06ST","9220060",4
"5253089","6250085","IRS06ST","9220060",4
"5253090","6250090","IRS06ST","9220060",4
"5253091","6250090","IRS06ST","9220060",4
"5253092","6250090","IRS06ST","9220060",4
"5253093","6250090","IRS06ST","9220060",4
"5253094","6250090","IRS06ST","9220060",4
"5253095","6250095","IRS06ST","9220060",4
"5253096","6250095","IRS06ST","9220060",4
"5253097","6250095","IRS06ST","9220060",4
"5253098","6250095","IRS06ST","9220060",4
"5253099","6250095","IRS06ST","9220060",4
"5253100","6250100","IRS06ST","9220060",4
